name,school,establishment,type,province,office of education
덕촌초등학교,elmentary,1938,public,경상북도,경상북도구미교육지원청
운남초등학교,elmentary,1938,public,전라남도,전라남도무안교육지원청
상승초등학교,elmentary,1938,public,강원도,강원도화천교육지원청
다문초등학교,elmentary,1938,public,경기도,경기도양평교육지원청
동산고등학교,high,1938,private,인천광역시,인천광역시남부교육지원청
광도초등학교,elmentary,1938,public,경상남도,경상남도통영교육지원청
이리북일초등학교,elmentary,1938,public,전라북도,전라북도익산교육지원청
농암초등학교청화분교장,elmentary,1938,public,경상북도,경상북도문경교육지원청
교암초등학교,elmentary,1938,public,전라북도,전라북도정읍교육지원청
효돈초등학교,elmentary,1938,public,제주특별자치도,제주특별자치도서귀포시교육지원청
영랑초등학교,elmentary,1938,public,강원도,강원도속초양양교육지원청
청주여자중학교,middle,1938,public,충청북도,충청북도청주교육지원청
지족초등학교,elmentary,1938,public,경상남도,경상남도남해교육지원청
완월초등학교,elmentary,1938,public,경상남도,경상남도창원교육지원청
주상초등학교,elmentary,1938,public,경상남도,경상남도거창교육지원청
남산초등학교서천분교장,elmentary,1938,public,강원도,강원도춘천교육지원청
부산전자공업고등학교,high,1938,public,부산광역시,부산광역시동래교육지원청
광주교육대학교광주부설초등학교,elmentary,1938,national,광주광역시,광주광역시동부교육지원청
순천고등학교,high,1938,public,전라남도,전라남도순천교육지원청
성남중학교,middle,1938,private,서울특별시,서울특별시동작관악교육지원청
기지초등학교,elmentary,1938,public,충청남도,충청남도당진교육지원청
서울서강초등학교,elmentary,1938,public,서울특별시,서울특별시서부교육지원청
고남초등학교,elmentary,1938,public,충청남도,충청남도태안교육지원청
양북초등학교,elmentary,1938,public,경상북도,경상북도경주교육지원청
수신초등학교,elmentary,1938,public,충청남도,충청남도천안교육지원청
천서초등학교,elmentary,1938,public,전라북도,전라북도익산교육지원청
여수미평초등학교,elmentary,1938,public,전라남도,전라남도여수교육지원청
복산초등학교,elmentary,1938,public,울산광역시,울산광역시강북교육지원청
무학초등학교,elmentary,1938,public,광주광역시,광주광역시서부교육지원청
대신중학교,middle,1938,private,서울특별시,서울특별시중부교육지원청
강릉제일고등학교,high,1938,public,강원도,강원도강릉교육지원청
청주여자고등학교,high,1938,public,충청북도,충청북도청주교육지원청
목포서부초등학교,elmentary,1938,public,전라남도,전라남도목포교육지원청
광주매곡초등학교,elmentary,1938,public,경기도,경기도광주하남교육지원청
여수여자중학교,middle,1938,public,전라남도,전라남도여수교육지원청
경남해양과학고등학교,high,1938,public,경상남도,경상남도남해교육지원청
대전대흥초등학교,elmentary,1938,public,대전광역시,대전광역시동부교육지원청
동성고등학교,high,1938,private,서울특별시,서울특별시중부교육지원청
상주초등학교,elmentary,1937,public,경상남도,경상남도남해교육지원청
성읍초등학교,elmentary,1937,public,제주특별자치도,제주특별자치도서귀포시교육지원청
죽변초등학교,elmentary,1937,public,경상북도,경상북도울진교육지원청
충렬초등학교,elmentary,1937,public,경상남도,경상남도통영교육지원청
울산공업고등학교,high,1937,public,울산광역시,울산광역시강남교육지원청
인천송현초등학교,elmentary,1937,public,인천광역시,인천광역시남부교육지원청
장항초등학교,elmentary,1937,public,충청남도,충청남도서천교육지원청
백령초등학교,elmentary,1937,public,인천광역시,인천광역시남부교육지원청
청산초등학교모도분교장,elmentary,1937,public,전라남도,전라남도완도교육지원청
서울청량초등학교,elmentary,1937,public,서울특별시,서울특별시동부교육지원청
석교초등학교,elmentary,1937,public,충청북도,충청북도청주교육지원청
운학초등학교,elmentary,1937,public,경기도,경기도용인교육지원청
구운초등학교,elmentary,1937,public,경상북도,경상북도구미교육지원청
의성중학교,middle,1937,public,경상북도,경상북도의성교육지원청
김천서부초등학교,elmentary,1937,public,경상북도,경상북도김천교육지원청
구즉초등학교,elmentary,1937,public,대전광역시,대전광역시서부교육지원청
세류초등학교,elmentary,1937,public,경기도,경기도수원교육지원청
전주교육대학교전주부설초등학교,elmentary,1937,national,전라북도,전라북도전주교육지원청
소정초등학교,elmentary,1937,public,세종특별자치시,세종특별자치시교육청
진도실업고등학교,high,1937,public,전라남도,전라남도진도교육지원청
서울숭인초등학교,elmentary,1937,public,서울특별시,서울특별시성북강북교육지원청
서울홍제초등학교,elmentary,1937,public,서울특별시,서울특별시서부교육지원청
인천숭의초등학교,elmentary,1937,public,인천광역시,인천광역시남부교육지원청
충주남산초등학교,elmentary,1937,public,충청북도,충청북도충주교육지원청
상명중학교,middle,1937,private,서울특별시,서울특별시북부교육지원청
파장초등학교,elmentary,1937,public,경기도,경기도수원교육지원청
방림초등학교,elmentary,1937,public,강원도,강원도평창교육지원청
상곡초등학교,elmentary,1937,public,충청남도,충청남도금산교육지원청
성주중앙초등학교,elmentary,1937,public,경상북도,경상북도성주교육지원청
안동서부초등학교,elmentary,1937,public,경상북도,경상북도안동교육지원청
술산초등학교,elmentary,1937,public,전라북도,전라북도군산교육지원청
상품초등학교,elmentary,1937,public,경기도,경기도여주교육지원청
대신초등학교,elmentary,1937,public,부산광역시,부산광역시서부교육지원청
팔금초등학교,elmentary,1937,public,전라남도,전라남도신안교육지원청
함안고등학교,high,1937,public,경상남도,경상남도함안교육지원청
해운대초등학교,elmentary,1937,public,부산광역시,부산광역시해운대교육지원청
함덕초등학교,elmentary,1937,public,제주특별자치도,제주특별자치도제주시교육지원청
무안중학교,middle,1937,public,전라남도,전라남도무안교육지원청
전주서신초등학교,elmentary,1937,public,전라북도,전라북도전주교육지원청
흥왕초등학교,elmentary,1937,public,전라북도,전라북도익산교육지원청
와촌초등학교,elmentary,1937,public,경상북도,경상북도경산교육지원청
전주남중학교,middle,1937,public,전라북도,전라북도전주교육지원청
성당초등학교,elmentary,1937,public,전라북도,전라북도익산교육지원청
용대초등학교,elmentary,1937,public,강원도,강원도인제교육지원청
광희중학교,middle,1937,public,서울특별시,서울특별시성동광진교육지원청
서울안산초등학교,elmentary,1937,public,서울특별시,서울특별시서부교육지원청
염티초등학교,elmentary,1937,public,충청남도,충청남도아산교육지원청
계촌초등학교,elmentary,1937,public,강원도,강원도평창교육지원청
대전여자고등학교,high,1937,public,대전광역시,대전광역시동부교육지원청
경북대학교사범대학부설초등학교,elmentary,1937,national,대구광역시,대구광역시동부교육지원청
예하초등학교,elmentary,1937,public,경상남도,경상남도진주교육지원청
밀성초등학교,elmentary,1937,public,경상남도,경상남도밀양교육지원청
일운초등학교,elmentary,1937,public,경상남도,경상남도거제교육지원청
