id,sq1,sq2,sq3,q1_1,q1_2_1,q1_2_2,q1_3,q1_4,q1_5,q1_6,q1_7,q1_8,q1_8_a,q1_9,q1_9_a,q1_9_1_1,q1_9_1_2,q1_9_1_a,q1_10,q1_11,q1_12_1,q1_12_2,q1_12_3,q1_12_4,q1_12_5,q1_12_6,q1_12_7,q1_12_8,q1_12_9,q1_12_10,q1_13_1,q1_13_2,q1_13_3,q1_13_4,q1_13_5,q1_13_6,q1_13_7,q1_13_8,q1_13_9,q1_14_1,q1_14_2,q1_14_3,q1_14_4,q1_14_5,q1_14_6,q1_15,q1_15_a,q1_16,q2_1,q2_2,q2_3_1,q2_3_2,q2_3_3,q2_3_4,q2_3_5,q2_3_6,q2_4_1,q2_4_2,q2_4_3,q2_4_4,q2_5,q2_6,q2_7,q2_8,q3_1_1,q3_1_2,q3_1_3,q3_1_4,q3_1_5,q3_2,q3_3,q3_4,q3_4_a,q4_1,q4_2,q4_3,q4_4_1,q4_4_2,q4_4_3,q4_4_4,q4_4_5,q4_4_6,q4_4_7,q4_4_8,q4_4_9,q4_4_10,q4_4_11,q4_5_1_1,q4_5_2_1,q4_5_1_2,q4_5_2_2,q4_5_1_3,q4_5_2_3,q4_5_1_4,q4_5_2_4,q4_5_1_5,q4_5_2_5,q4_5_1_6,q4_5_2_6,q4_5_1_7,q4_5_2_7,q4_5_1_8,q4_5_2_8,q4_5_1_9,q4_5_2_9,q4_5_1_10,q4_5_2_10,q4_5_1_11,q4_5_2_11,q4_6_1,q4_6_2,q4_6_a,sq4,sq5,sq6,sq6_a,sq7,sq8,sq9,sq10,sq11,sq12
321,2,5,40,1,2009,6,3,1,2,3,2,1,1,2,-1,6,5, ,2,2,4,4,5,5,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,2,3,3,4,4,4,8, ,5,1,3,4,3,4,3,4,4,3,3,4,4,3,3,3,3,4,4,4,3,4,3,3,2,8000,2,3,2,1,0,0,0,1,1,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,4, ,6,2,3, ,4,5,1,3,7,3
322,2,5,38,1,2009,4,2,2,2,4,1,1,2,2,-1,8,5, ,2,2,4,5,4,5,5,4,3,4,5,5,5,4,5,1,2,4,3,4,3,2,5,5,4,3,5,6, ,4,1,3,4,4,3,4,4,4,2,2,2,2,4,2,2,3,5,4,5,5,5,3,4,2,8000,4,3,2,0,1,1,0,0,1,0,1,0,0, ,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,12,9, ,7,2,4, ,1,6,1,3,8,4
323,2,5,27,1,2016,4,2,3,2,3,2,1,2,2,-1,6,9, ,0,2,3,5,5,3,4,5,3,5,5,4,4,3,3,4,1,1,3,3,3,3,5,4,3,3,3,8, ,7,1,3,4,4,4,4,4,4,3,3,3,3,3,2,2,4,3,3,3,3,3,3,3,1,-1,4,4,1,1,1,0,0,1,0,0,1,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,9,3, ,5,2,2, ,1,2,2,5,12,3
324,2,5,26,1,2017,4,4,2,2,4,1,2,-1,1,2,-1,-1, ,2,2,5,5,5,4,3,3,1,1,5,5,5,5,5,4,1,1,4,2,1,1,5,5,5,1,5,2, ,4,1,3,5,5,5,5,5,5,3,3,3,3,2,3,3,3,4,2,5,5,5,3,3,1,-1,4,4,2,1,1,0,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,7,12, ,5,1,5, ,2,6,3,3,6,4
325,1,5,35,1,2017,2,4,1,2,3,2,1,1,2,-1,14,12, ,3,3,4,5,4,4,5,4,3,4,4,3,4,4,4,3,4,4,3,3,3,4,4,4,2,3,4,8, ,7,1,3,4,5,5,4,4,4,3,3,3,3,3,2,2,2,4,4,3,3,4,3,3,2,10000,2,3,2,0,1,1,0,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,7,3, ,5,2,4, ,1,6,1,7,11,3
326,2,5,42,1,2003,3,3,2,2,3,4,1,2,2,-1,5,6, ,2,3,5,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,3,4,4,3,2,4,8, ,5,1,3,5,5,4,4,5,5,3,3,4,4,3,3,3,2,3,3,4,4,4,3,3,2,10000,4,4,2,0,1,1,0,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,9,13, ,6,2,3, ,4,5,1,3,7,3
327,2,5,36,1,2016,4,2,1,2,4,1,1,2,2,-1,5,4, ,2,2,4,4,5,5,4,4,5,4,4,4,4,4,3,4,2,3,3,3,2,2,4,4,4,3,4,2, ,7,1,3,4,4,5,4,4,4,3,4,3,4,3,3,3,1,4,4,5,4,4,3,3,2,10000,3,3,2,0,1,0,0,1,0,0,0,0,0, ,1,2,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,14,9, ,6,2,2, ,4,4,1,4,7,3
328,1,5,35,1,2008,10,3,2,1,4,2,1,2,2,-1,5,10, ,3,2,4,4,5,4,4,3,4,5,4,4,4,4,4,4,3,3,4,3,2,3,3,4,3,3,4,8, ,3,1,2,4,3,4,4,3,3,3,2,3,3,3,2,2,4,4,3,5,4,4,3,3,2,4000,3,3,2,0,1,0,1,1,1,0,0,0,0, ,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,14,12, ,5,2,3, ,4,4,2,5,5,4
329,1,5,27,1,2017,3,3,2,1,4,3,1,1,1,1,-1,-1, ,3,2,3,3,4,4,4,3,2,4,4,3,4,4,3,3,2,3,2,2,3,4,4,4,3,2,3,2, ,3,1,3,4,4,4,4,4,4,3,3,3,3,3,2,2,2,4,3,4,3,4,3,3,1,-1,3,3,2,0,1,0,0,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,4,3, ,6,2,3, ,4,5,2,4,5,4
331,1,5,42,1,2009,10,3,2,2,4,2,1,2,2,-1,9,14, ,3,3,4,5,4,4,3,4,4,4,4,4,4,5,4,4,3,4,2,2,3,3,4,4,2,3,4,8, ,4,1,3,4,4,4,4,4,4,4,4,4,4,3,2,2,2,4,4,4,4,4,3,3,2,6000,3,5,2,1,1,0,0,1,0,0,0,0,0, ,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,14,2, ,4,2,4, ,2,6,1,6,6,4
332,1,5,32,1,2015,4,3,2,2,3,2,1,1,2,-1,1,5, ,2,2,3,4,4,5,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,3,2,3,3,2,8, ,1,1,2,3,3,2,3,3,3,2,3,3,3,2,2,2,2,4,3,4,4,4,3,3,2,7000,4,4,2,1,0,0,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,12,14, ,5,2,4, ,1,6,2,6,6,4
335,1,10,34,1,2015,11,3,3,2,4,1,1,1,2,-1,12,3, ,1,1,5,4,5,5,5,5,5,5,5,5,4,4,4,2,3,4,3,4,3,4,4,5,4,3,3,6, ,4,1,3,4,5,4,4,4,4,4,3,4,4,3,3,3,1,4,3,4,3,3,3,3,2,5000,3,5,2,1,0,1,1,1,0,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,5, ,4,2,8, ,4,5,2,4,5,4
336,1,10,29,1,2017,10,3,3,1,4,2,1,1,1,1,-1,-1, ,2,2,4,5,5,4,4,5,5,5,4,5,4,5,4,2,4,3,4,4,4,4,5,4,4,2,4,6, ,4,1,3,3,2,3,3,3,3,3,3,3,3,3,2,2,1,5,4,4,4,4,3,3,2,4000,3,5,2,1,1,0,0,1,0,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,9,5, ,4,2,7, ,4,5,2,4,4,4
337,1,10,28,1,2019,5,3,4,2,4,1,2,-1,1,2,-1,-1, ,2,2,4,5,4,4,5,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,8, ,3,1,2,4,4,4,3,3,4,3,3,3,3,3,2,2,1,5,5,5,5,5,3,4,2,5000,4,3,2,1,0,1,1,0,1,0,0,0,0, ,1,2,1,2,2,3,2,3,2,3,2,3,1,2,2,3,2,3,2,3,1,2,6,7, ,5,2,5, ,4,5,2,4,5,4
338,1,10,42,1,2008,5,3,4,2,3,2,1,1,3,-1,-1,-1, ,1,1,4,5,4,4,4,4,4,5,4,4,3,4,4,2,3,4,3,3,3,4,3,3,3,3,3,6, ,4,1,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,4,3,4,4,4,3,3,2,5500,3,5,2,0,1,1,0,1,0,0,1,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,2,15, ,4,2,5, ,2,6,5,4,4,4
339,1,10,35,1,2010,10,4,2,2,4,1,1,2,2,-1,1,3, ,2,2,4,4,5,5,4,4,4,4,4,4,4,4,4,2,3,3,4,4,3,2,5,4,4,2,4,6, ,4,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,5,4,5,5,5,3,3,1,-1,3,3,2,1,1,0,1,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,5,6, ,4,2,3, ,4,4,2,4,5,3
340,1,10,32,1,2016,5,3,1,2,4,1,1,1,1,1,-1,-1, ,3,2,1,3,5,3,3,3,1,5,5,5,5,5,5,1,3,3,4,5,1,2,5,5,3,1,5,1, ,5,1,2,3,3,3,3,3,3,3,3,1,1,3,2,2,1,3,3,3,3,5,3,4,1,-1,4,3,2,1,1,1,1,1,1,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,13,15, ,4,1,2, ,4,6,1,3,3,4
341,1,10,43,1,2004,3,3,3,2,4,2,1,2,2,-1,5,1, ,2,2,4,5,4,4,5,4,4,4,4,4,4,4,5,1,4,3,4,3,4,4,4,3,4,3,3,6, ,5,1,3,4,3,3,4,4,4,3,3,3,3,3,3,3,1,5,5,5,5,5,3,3,2,7000,3,3,2,1,1,0,1,0,0,1,0,0,0, ,1,2,1,2,2,3,2,3,2,3,2,3,1,3,1,3,1,3,2,3,1,3,2,14, ,6,2,3, ,4,4,1,4,6,3
342,1,10,37,1,2007,5,4,3,2,3,1,1,2,2,-1,5,9, ,2,2,5,4,4,5,4,4,4,4,4,4,5,4,4,1,4,3,4,4,4,3,4,4,4,3,4,6, ,5,1,1,4,3,3,2,3,3,3,2,3,3,2,2,2,3,4,4,4,4,4,3,3,2,5000,3,5,2,1,0,0,0,1,0,1,1,0,0, ,1,2,1,2,1,3,1,3,1,3,1,3,1,2,1,2,1,3,1,3,1,2,7,6, ,5,2,8, ,4,5,2,4,5,3
343,2,10,37,1,2005,12,3,4,2,4,2,1,2,2,-1,5,4, ,2,2,4,3,5,4,4,4,3,4,4,4,4,5,4,4,4,4,5,4,4,3,4,4,4,3,4,6, ,5,1,3,4,3,4,4,4,4,4,3,4,4,2,2,2,1,4,4,3,4,4,3,3,2,5000,3,3,2,1,1,0,1,0,1,0,1,0,0, ,1,2,1,2,1,3,1,3,1,3,1,3,2,3,1,3,1,3,2,3,1,3,2,13, ,6,2,3, ,4,4,1,4,8,3
344,2,10,39,1,2006,10,3,3,2,4,2,1,1,2,-1,5,14, ,1,1,5,4,4,5,4,4,4,4,4,4,4,4,4,2,3,3,4,3,3,4,2,3,3,3,3,6, ,5,1,3,4,4,5,4,4,4,3,3,3,3,3,2,2,1,5,4,4,5,4,3,3,2,6000,4,5,2,0,1,0,1,0,1,0,1,0,0, ,1,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,7,9, ,4,2,5, ,2,6,1,4,6,3
345,2,10,43,1,2006,10,3,3,2,4,1,1,2,2,-1,2,1, ,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,1,3,4,4,3,4,4,4,4,4,2,4,6, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,2,5,5,5,5,5,3,3,2,6000,3,3,2,0,1,0,1,1,1,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,2,6, ,6,2,-1, ,-1,-1,1,1,5,4
346,2,10,30,1,2018,12,3,3,1,4,1,2,-1,1,2,-1,-1, ,2,2,4,3,4,3,4,4,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,5,4,4,4,8, ,4,1,3,4,3,4,4,4,4,4,3,4,4,4,3,3,1,4,4,5,4,4,3,3,2,5000,3,5,2,0,1,1,1,1,0,0,0,0,0, ,1,3,1,3,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,6,10, ,5,2,5, ,2,6,1,3,5,3
347,2,10,28,1,2019,2,2,2,2,4,1,2,-1,1,2,-1,-1, ,2,2,3,4,4,3,4,3,3,4,3,3,3,4,5,5,4,3,3,3,3,4,3,3,3,3,3,2, ,1,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,4,4,4,3,4,3,3,2,5000,4,3,2,1,0,1,1,1,0,0,0,0,0, ,1,2,1,2,2,3,2,3,2,3,1,3,1,3,1,3,1,3,1,3,1,3,4,6, ,4,2,5, ,4,4,2,3,7,3
348,2,10,37,1,2007,3,1,1,2,4,1,1,3,1,1,-1,-1, ,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2, ,3,1,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,2,10000,4,4,4,1,1,1,1,1,0,0,0,0,0, ,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,3,7, ,5,2,3, ,2,4,2,5,5,4
349,2,10,43,1,2004,3,2,2,2,4,1,1,2,2,-1,6,10, ,2,2,2,5,4,3,2,3,4,3,3,3,5,5,5,1,2,1,4,5,5,4,2,2,3,3,2,2, ,5,1,3,3,4,2,3,3,3,2,2,4,4,4,3,2,4,5,4,5,4,5,3,3,1,-1,2,5,2,0,0,0,0,0,0,0,0,0,1, ,1,2,1,2,1,2,1,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,14,15, ,5,1,4, ,6,6,2,4,5,3
350,1,5,38,1,2008,10,2,2,2,4,1,1,2,2,-1,1,3, ,2,2,4,4,3,5,4,4,3,4,4,4,4,4,4,3,5,4,4,3,4,2,5,5,3,4,4,2, ,4,1,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,4,5,5,4,4,3,3,2,7000,3,3,2,0,1,1,0,0,1,0,0,0,0, ,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,2,9,14, ,6,2,3, ,4,5,1,4,4,4
351,1,5,39,1,2013,6,3,3,2,4,2,1,2,2,-1,5,14, ,2,2,4,3,4,5,4,4,4,3,4,3,3,4,3,4,3,4,3,4,3,4,4,3,3,4,3,8, ,5,1,2,4,3,4,3,3,3,3,4,3,4,3,3,3,2,4,3,4,3,3,3,3,1,-1,3,4,2,0,0,1,0,1,0,1,0,0,0, ,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,5,8, ,6,2,5, ,4,4,3,5,5,3
352,1,5,36,1,2012,9,2,1,2,5,2,1,1,3,-1,-1,-1, ,2,2,5,5,5,3,4,5,1,3,4,4,5,5,3,1,1,4,5,5,1,1,5,5,4,4,5,8, ,5,1,2,5,4,4,5,5,4,5,5,5,5,4,3,3,3,4,4,5,5,5,4,3,1,-1,4,4,2,1,1,1,1,1,1,1,1,0,0, ,1,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,7,13, ,6,1,1, ,4,3,1,7,10,4
353,1,5,36,1,2014,6,2,3,2,4,4,1,1,2,-1,5,14, ,1,1,4,3,2,3,3,4,2,3,3,3,3,4,2,3,4,4,4,4,4,3,4,4,4,4,4,8, ,4,1,2,4,3,3,3,4,4,4,3,3,4,3,3,3,3,4,3,3,4,5,3,3,1,-1,2,3,3,1,0,0,0,0,0,0,0,0,0, ,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,7,14, ,6,2,2, ,4,4,4,4,5,3
354,1,5,28,1,2017,11,2,2,1,5,2,2,-1,1,1,-1,-1, ,2,2,5,4,5,3,4,5,1,3,3,3,5,5,3,1,1,4,5,3,3,1,3,4,3,4,4,8, ,5,1,2,5,4,4,4,5,4,4,5,4,4,4,3,3,3,4,4,4,3,4,3,3,1,-1,3,3,2,1,1,0,0,1,1,1,0,0,0, ,1,3,1,3,2,3,2,3,2,3,2,3,1,3,2,3,2,3,2,3,2,3,7,1, ,4,1,4, ,3,6,2,5,7,4
355,1,5,41,1,2010,5,2,3,2,4,4,1,1,2,-1,14,5, ,2,2,4,3,2,4,5,3,4,4,4,3,3,4,5,3,3,4,3,4,4,3,4,5,3,4,4,8, ,4,1,3,4,4,5,5,5,5,5,5,5,5,3,3,3,3,4,5,4,4,4,3,3,1,-1,2,3,3,1,0,0,1,0,1,0,0,0,0, ,1,1,1,2,1,2,1,2,2,2,2,2,1,2,1,1,1,2,1,2,1,2,10,2, ,4,2,8, ,4,4,2,5,7,3
356,1,5,37,1,2011,5,2,1,1,3,1,1,2,2,-1,1,14, ,3,3,4,5,5,4,5,4,2,2,4,4,5,5,5,4,2,4,5,5,5,4,5,5,5,5,5,8, ,7,1,3,4,5,3,4,5,5,4,5,5,5,3,2,3,1,5,4,5,5,4,3,3,2,6000,4,4,2,1,1,1,1,1,0,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,13,15, ,5,2,5, ,2,6,2,5,5,3
357,2,5,39,1,2010,1,1,1,2,4,2,1,2,2,-1,6,9, ,4,4,5,5,5,5,5,5,1,3,5,5,4,4,1,3,1,1,3,3,1,1,5,5,5,3,5,1, ,5,1,3,3,3,3,3,3,3,4,5,2,3,3,3,3,2,4,4,4,4,4,2,3,2,10000,4,4,1,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,2,9,14, ,4,1,3, ,4,1,1,7,12,5
358,2,5,32,1,2016,2,2,1,2,4,2,1,1,3,-1,-1,-1, ,2,2,5,5,4,4,5,5,3,4,5,5,5,5,5,2,3,3,4,4,4,3,5,5,4,4,4,6, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,3,5,3,4,3,5,3,4,2,3500,4,3,1,1,1,1,1,1,1,0,0,0,0, ,1,1,1,1,2,2,2,2,2,3,2,3,2,3,1,1,1,3,1,2,1,2,9,12, ,5,2,-1, ,-1,-1,1,1,4,3
359,2,5,34,1,2013,1,3,2,2,4,1,1,3,3,-1,-1,-1, ,3,2,4,4,4,4,4,4,4,4,4,4,5,5,5,5,4,5,5,4,3,3,4,4,3,5,4,2, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,4,3,5,5,5,4,4,1,-1,3,3,3,1,0,1,1,0,0,0,0,0,0, ,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,2,3,13, ,7,2,-1, ,-1,-1,2,1,1,4
360,2,5,35,1,2005,7,3,3,2,3,3,1,2,2,-1,9,5, ,0,2,3,3,3,3,3,5,1,1,3,3,5,5,2,4,2,1,3,3,3,3,5,4,2,2,5,8, ,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,4,3,3,4,4,2,3,2,5000,3,4,1,0,0,0,1,0,0,0,0,0,0, ,1,3,1,3,1,3,1,3,2,3,2,3,2,3,1,1,1,3,2,3,2,3,12,15, ,4,2,-1, ,-1,-1,6,1,5,4
361,2,5,30,1,2017,8,3,2,2,4,2,2,-1,1,3,-1,-1, ,3,2,4,4,4,4,5,5,4,4,4,4,5,5,4,1,3,3,3,3,3,1,5,5,3,2,4,8, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,4,3,3,3,3,3,3,3,1,-1,3,3,1,0,1,0,0,0,1,0,0,0,0, ,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,14,3, ,6,2,-1, ,-1,-1,3,1,5,3
362,2,5,36,1,2009,5,4,4,2,3,1,1,2,2,-1,5,12, ,3,2,5,5,5,5,5,5,3,5,5,4,5,5,5,1,5,5,4,5,4,3,4,4,3,2,4,6, ,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,5,4,4,4,5,5,3,4,1,-1,4,3,2,1,1,1,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,12,9, ,7,2,-1, ,-1,-1,6,1,5,3
363,2,5,37,1,2012,10,2,1,2,3,3,1,2,2,-1,5,14, ,1,3,5,5,5,5,5,4,3,2,4,5,4,3,1,4,1,2,3,2,2,2,5,5,2,1,4,8, ,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,3,4,4,3,4,5,3,2,2,8000,4,3,2,0,0,0,0,0,0,0,0,0,1, ,1,1,1,1,1,1,1,1,2,3,2,3,2,3,1,1,2,3,1,3,1,3,2,7, ,5,2,-1, ,-1,-1,6,1,6,3
364,2,5,34,1,2012,9,2,2,2,5,2,1,1,2,-1,17,6, ,2,2,5,5,5,5,5,5,3,2,5,5,5,5,2,3,1,3,4,4,2,1,5,5,5,2,5,2, ,5,1,3,5,3,5,4,5,4,5,5,5,5,4,3,3,3,5,4,4,4,4,4,4,2,10000,4,3,2,0,1,0,1,0,0,0,0,0,0, ,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,12,10, ,7,2,2, ,4,2,1,5,9,3
365,1,8,40,1,2010,4,3,2,2,4,1,1,1,2,-1,5,10, ,2,1,4,5,4,4,5,5,4,4,4,4,4,5,4,4,4,3,4,4,4,5,4,4,4,3,3,8, ,5,1,1,4,3,4,4,4,4,2,2,2,4,2,2,2,1,5,4,4,4,4,3,3,2,5000,3,3,2,0,1,0,1,1,0,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,12,3, ,6,2,2, ,4,3,1,6,8,4
366,1,8,36,1,2017,4,3,3,2,3,2,2,-1,2,-1,5,10, ,1,1,4,4,5,5,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,5,4,4,3,4,4,8, ,3,1,1,4,4,4,3,3,4,2,2,2,4,3,3,3,5,4,5,5,4,4,3,3,2,5000,3,2,3,1,0,1,0,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,12,4, ,6,1,3, ,4,4,2,6,8,3
367,1,8,32,1,2018,2,2,4,2,4,2,1,1,3,-1,-1,-1, ,1,1,5,4,4,4,5,5,4,4,4,4,4,5,4,4,4,3,5,4,4,4,4,3,3,4,4,8, ,4,1,3,4,3,4,4,4,4,4,3,2,4,3,3,2,5,5,5,5,5,4,3,3,2,6300,3,3,2,1,0,0,1,1,0,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,6,7, ,4,1,5, ,4,6,2,4,4,4
368,1,8,43,1,2006,10,3,2,2,3,1,1,2,3,-1,-1,-1, ,3,2,4,5,5,5,5,4,4,4,5,4,4,5,3,4,4,4,4,4,4,5,4,3,4,4,4,8, ,4,1,3,5,4,4,3,4,4,2,2,2,4,3,2,2,1,4,4,4,4,4,3,3,2,7500,3,4,1,1,0,0,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,6, ,4,1,7, ,4,4,1,6,7,4
369,1,8,30,1,2018,7,3,3,2,4,3,2,-1,3,-1,-1,-1, ,1,1,4,5,4,4,4,4,4,4,5,5,4,5,4,4,4,5,4,4,4,5,4,4,4,4,4,8, ,4,1,3,4,4,3,4,4,4,2,2,2,3,3,3,3,1,4,5,5,4,4,3,3,2,5000,3,3,2,0,1,0,1,1,0,1,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,13,2, ,5,2,4, ,4,6,2,4,5,3
370,1,8,37,1,2015,3,3,3,2,3,2,1,1,3,-1,-1,-1, ,2,1,4,5,5,5,4,4,4,5,4,4,4,4,5,3,3,4,4,3,4,4,4,4,4,3,4,8, ,4,1,3,4,4,5,4,4,4,3,3,2,4,3,3,2,2,5,5,5,4,4,2,3,2,10000,4,3,2,1,0,1,1,1,0,0,0,0,0, ,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,2,7, ,6,1,3, ,4,2,2,5,8,1
371,1,8,28,1,2018,10,4,4,1,4,2,1,1,2,-1,5,1, ,2,1,4,5,5,5,5,4,4,4,5,4,4,4,3,3,3,4,4,3,4,4,4,3,3,4,4,8, ,3,1,3,4,2,4,4,4,4,4,3,4,4,3,2,2,1,5,4,4,4,4,3,3,2,5000,3,3,2,0,1,0,1,1,1,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,6, ,4,2,7, ,5,6,2,4,5,2
372,1,8,29,1,2019,2,3,3,2,4,3,2,-1,2,-1,10,5, ,1,1,4,4,5,5,5,4,4,5,4,4,3,4,4,2,3,4,4,3,4,3,5,4,4,3,4,8, ,4,1,3,4,3,4,4,4,3,2,2,2,4,3,2,2,1,5,5,4,4,4,3,3,2,5000,3,3,2,1,0,0,1,1,1,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,7, ,6,1,3, ,4,2,2,5,7,2
373,2,8,39,1,2011,6,2,3,2,3,2,1,1,2,-1,4,5, ,2,1,3,4,4,5,5,4,4,4,5,4,4,4,5,4,4,4,3,3,4,5,4,4,4,3,4,8, ,4,1,3,4,3,3,4,4,4,2,2,2,4,2,2,2,1,4,5,4,4,4,3,3,2,8000,3,4,2,1,0,0,1,1,0,0,0,0,0, ,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,13,2, ,5,2,5, ,5,6,2,3,6,4
374,2,8,27,1,2019,5,3,3,1,4,3,2,-1,3,-1,-1,-1, ,1,1,4,4,5,5,4,4,4,5,4,4,4,3,3,3,5,4,4,4,4,4,5,4,3,4,4,8, ,4,1,3,5,3,4,4,4,4,2,2,2,4,3,3,2,1,4,5,4,4,4,3,2,2,3500,3,3,2,0,1,0,1,1,0,0,0,0,0, ,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,1,2,6,7, ,6,1,3, ,5,5,2,3,5,4
375,2,8,44,1,2009,2,3,2,2,4,1,1,2,2,-1,7,5, ,3,2,4,4,5,4,4,3,4,4,4,4,5,4,4,4,3,3,4,3,4,4,3,4,5,4,4,8, ,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,3,5,4,4,5,4,3,3,2,7000,3,3,2,0,1,0,1,1,0,0,0,0,0, ,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,1,1,2,1,2,1,2,12,5, ,5,2,-1, ,-1,-1,2,1,6,3
